,ITEM_NM,RATE,CONTENT,TAG,WRITE_DT
680,선택: 기본(머리고기+내장+순대),5,맛있네요 잘먹겠습니다,"맛 만족도평범해요,유통기한아주 넉넉해요,포장꼼꼼해요,",20240520
681,선택: 기본(머리고기+내장+순대),4,배송은 예상대로 엄청느렸어요. 맛은 soso. 재구매는 글쎄..,"맛 만족도평범해요,유통기한임박상품이에요,포장적당해요,",20240520
682,선택: 살코기+순대,5,"흑백리뷰 보고 구매했은데 웬만한 평범한 순대국 식당보다 맛있는 것 같아요!! 포장으로 오다보니 다데기 없이 먹기에는 아쉬울 수 있는데ㅡ다데기가 맛이 더라구요,, 저 식당가도 다데기는 절때 안넣어먹고 백색국물로 그대로 먹는데 여기 다데기는 진짜 고추맛이 진하게 느껴져서 맛있더라구요 내장 고기도 맛있었어요!!! 다데기 국물 생각 나서 또 구매할 것 같습니다 ㅠ 앞으로도 변치 않는 제품 판매 기대하겠습니다🫶🏻","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240520
683,선택: 기본(머리고기+내장+순대),4,유튜브에서 보고 주문한건데 음... 맛은 있습니다. 맛은 있는데 이 가격을 내고 순대국 냉동을 굳이...? 리뷰에서는 엄청 맵다고 하고 이 가격이면 가성비가 좋다는 식으로 하는데 전혀아닙니다. 그냥 집앞 순대국밥이 훨씬 싸고 훨씬 맛있어요. 아쉽네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240520
684,선택: 기본(머리고기+내장+순대),5,처음에는 가격이 11000원이길래 너무 비싸다 생각해서 구매를 망설였는데 시키고 맛을 보고나서는 그런 후회 1도 안합니다 특히 가격에 걸맞는 양과 구성으로 양이 많이 먹는 사람이라도 뚝배기에 2번 끓여먹을 양이라 넉넉해서 좋고 국물만 많은게 아니라 고기도 넉넉해서 푸짐하게 집에서 순댓국 먹고 싶은 사람은 꼭 시켜먹을거 같아요 거기다 집 근처에 가서 먹는다 해도 이 정도로 맛이 좋은 순댓국도 없고요 ㅎㅎ 다 먹고 다음에 다시 시켜먹어야겠습니다 감사합니다.!!!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240520
685,선택: 살코기+순대,5,맛있어요. 배송이 너무 오래걸리기는 했지만 맛은 좋아서...5점 그대로 줬네요. 근데 한달을 기다려서 먹을정도는.. 집근처에도 이정도 맛정도 내는 국밥집은 몇군데 있지 싶네요!!,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240519
686,선택: 기본(머리고기+내장+순대),4,넘 오래 기다렸어요 그정도 맛은~~모르겠네요^^,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240519
687,선택: 살코기+순대,4,배송은 늦어졌지만 포장이 잘되어 있어 먹기 편해요,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240519
688,선택: 기본(머리고기+내장+순대),5,맛있게 잘 먹었습니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240519
689,선택: 기본(머리고기+내장+순대),5,너무너무 맛있었습니다! 배송은 늦어졌지만 퀄리티 때문이라고 생각이 들었어요 ㅎㅎ 번창하세요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240519
690,선택: 살코기+순대,5,와이프가맛있대요 2인분 시켜서 3번 나눠먹을만큼 많아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240518
691,선택: 기본(머리고기+내장+순대),5,조금 오래걸렸는데 기다린만큼 맛있게 잘먹었습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240518
692,선택: 기본(머리고기+내장+순대),5,좋은상품 빠른배송감사합니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240518
693,선택: 기본(머리고기+내장+순대),5,와 진짜 맛있어요!!!,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240518
694,선택: 기본(머리고기+내장+순대),5,고기도 많고 적당히 매워서 맛있게 잘 먹었습니다ㅎㅎ배송만 빠르면 자주 사먹을 것 같아요ㅋㅋㅋ,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240517
695,선택: 기본(머리고기+내장+순대),5,"처음에 살 때 가격이 좀 부담스러울 수도 있는데, 먹고 나면 가격 생각 안 납니다. 다른 곳 가서 이 맛을 좀 느껴보고 싶어도 잘 느껴지지 않습니다. 정말 진한~~ 양도 푸짐한 그런 순대국밥입니다. 정말 맛있어요. 머리 털 나고 먹어본 순대국밥 중에 손에 꼽을 정도입니다.","유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240517
696,선택: 살코기+순대,5,다음에는 직접 가서 먹어보려구요! 맛있게 잘 먹었습니다~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240517
697,선택: 기본(머리고기+내장+순대),5,매운맛 조절도 되고 좋아요~ 다음엔 직접 가서 먹어보려구요~!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240517
698,선택: 기본(머리고기+내장+순대),5,얼큰하면서 개존맛인게 진짜 최고였습니다 다시 시켜먹을 의사가 충분히 생기는 맛입니다 유통기한이 짧은게 아쉽긴하지만 그래도 충분히 감안할수 있는맛이었어요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240517
699,선택: 기본(머리고기+내장+순대),4,유튜브 보고 알게돼서 구매했는데 만족스럽습니다,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240517
700,선택: 기본(머리고기+내장+순대),5,와 이거 진짜 맛있습니다... 신라면보다 살짝 더 매워요. 청양고추가 아니면 적당히 매운데 고추가 매우니 잘 조절해서 넣으시면 될듯... 고기 쫀득쫀득하고 잡내 안나고 정말 맛있습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240517
701,선택: 기본(머리고기+내장+순대),3,동네 순대국밥집과 다를 거 없는 맛,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240517
702,선택: 기본(머리고기+내장+순대),5,고기가 잡네가 없고 찍어먹는 장도 좋음 근데 양이 좀 작은거 같은거 말곤 괜찮음,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240517
703,선택: 기본(머리고기+내장+순대),5,정말맛있어요 행사할때또 쟁여야겠어요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240517
704,선택: 살코기+순대,5,너무 맛있어서 다시 주문 합니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240516
705,선택: 기본(머리고기+내장+순대),5,너무 맛있네요. 음식류들 광고보다 실망하는 경우 허다한데 여긴 맛있네요. 만족하고 먹었습니다. 추가주문 갑니다.,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240516
706,선택: 기본(머리고기+내장+순대),5,ㅋㅋㅋ..식당보다 훨씬 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240516
707,선택: 기본(머리고기+내장+순대),5,혼자 먹으려고 포장 하나 뜯어서 조리했는데 양이 너무 많아서 2번 나누어 먹었습니다. 매운양념이나 새우젓 등 양 조절해서 넣으면 간도 좋고 만족스럽습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240516
708,선택: 기본(머리고기+내장+순대),5,맛있게 먹었습니다. 가족들 다 좋아합니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240516
709,선택: 기본(머리고기+내장+순대),5,맛있게 잘먹었어요!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240516
710,선택: 기본(머리고기+내장+순대),5,맛있더라구요 굿귯귯,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240515
711,선택: 기본(머리고기+내장+순대),5,배송은 많이 늦었지만 기다릴만한 맛이였어요. 감기몸살 걸렸을 때 먹었는데 얼큰하니 속도 풀리고 너무 좋더라구요 ㅎㅎ 맛있어서 부모님 댁에도 하나 시켜드렸어요. 번창하세요~~~ (새우젓 안넣어도 간 딱 맞고 맛있어요),"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240515
712,선택: 기본(머리고기+내장+순대),5,맛있게잘먹었습니다.!!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240514
713,선택: 살코기+순대,5,"그냥 맛있습니다... 꼭 사서 드셔보세요!!! 엔간한 돼지 국밥집 뺨을 치구요 잡내 하나도 없습니다 계속 팔아주세요,,ㅎㅎ","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240514
714,선택: 기본(머리고기+내장+순대),5,상당히 맛있습니다. 조만간 재구매 하려고 합니다. 배송은 주문이 많이 밀려서 2주정도 걸려서 받은것 같습니다. 그래도 맛있으니 상관 없습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240513
715,선택: 살코기+순대,5,상당히 맛있습니다. 조만간 재구매 하려고 합니다. 배송은 주문이 많이 밀려서 2주정도 걸려서 받은것 같습니다. 그래도 맛있으니 상관 없습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240513
716,선택: 기본(머리고기+내장+순대),5,리뷰 유튜브 보고 구매 하게 되었는데 제 입맛에도 딱 맞네요 냉동치고 비싸다는 느낌 있었는데 전문점에서 바로 먹는것 보다 맛있네요 냄새도 안나고 국물도 구수 하고 좋아요! 배송이 밀려 오래 걸렸지만 만족 합니다!,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240513
717,선택: 살코기+순대,5,얼큰~~하고 돼지고기 잡내 하나 없이 너무 깔끔하고 맛있어요 밀키트 + 동네 순대국 맛집 중에 손 꼽는 맛이에요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240513
718,선택: 기본(머리고기+내장+순대),5,"조금 매운편, 매우 맛있습니다.","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240513
719,선택: 기본(머리고기+내장+순대),5,처음 배송건에 포장이 찢어져있어서 먹기 불편했으나 맛은 좋았습니다! 포장 불량건을 해결해주는 직원도 친절하였고 다시 보내주실때도 빠르게 받았습니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240512
720,선택: 기본(머리고기+내장+순대),5,받는대는 오래걸렸지만 맛은 있네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240512
721,선택: 기본(머리고기+내장+순대),5,흑백리뷰 보고 시켰는데 역시 맛있네요 ㅋㅋ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240512
722,선택: 기본(머리고기+내장+순대),5,맛도좋고 맛있네요 !!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240512
723,선택: 기본(머리고기+내장+순대),5,배송이 좀 늦었지만 양도 푸짐하고 맛도 좋았어요~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240512
724,선택: 기본(머리고기+내장+순대),5,진심 맛있고 냄새고 안나고 푸짐하고 최고임 해장하려 끓였는데 또 소주 깜.....또 시켜 먹을거임 번창하세요 사장님,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240512
725,선택: 살코기+순대,5,새우젓은 넣을 필요까진 없을꺼같고 국물은 간이 이미 되어있어서 그냥 끓여서 먹으면 되고요 고추양념장은 다 넣으면 신라면 보다 더 매워요 절반만 넣어도 신라면보다 조금 더 매운 정도니까 반에 반만 넣어도 됩니다 맛있어요 돼지 잡내 없고 고기 양도 쏘쏘하고,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240512
726,선택: 기본(머리고기+내장+순대),5,얼큰하고 맛있어요!,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240511
727,선택: 기본(머리고기+내장+순대),5,정말 맛있어요 또 시킬것같아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240511
728,선택: 기본(머리고기+내장+순대),4,맛있어요. 오래 기다려 받았습니다. 냉동으로 오는 줄 알았는데 거의다 녹아왔네요.,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240511
729,선택: 살코기+순대,3,순대국은 진짜 맛있습니다 잡내도 하나도 없구요 그런데 사골이 한봉 터져서 왔어요ㅠㅠ 아들이 한참을 기다린 순대국인데 너무 속상했습니다ㅠㅠ,"유통기한아주 넉넉해요,포장별로예요,맛 만족도맛있어요,",20240511
730,선택: 기본(머리고기+내장+순대),5,양은 넉넉하고 왠만한 국밥집에서 먹는 것 보다 맛있어요.,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240510
731,선택: 기본(머리고기+내장+순대),5,양도 많고 너무 맛있습니다! 포장 이슈가 조금 있었는데 너무 친절하게 대응해주시고 바로 조치해주셔서 너무 고마웠습니다! 감사합니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240510
732,선택: 기본(머리고기+내장+순대),5,맛있게 잘먹었습니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240510
733,선택: 기본(머리고기+내장+순대),5,배송이 개개개 느림 ㅋㅋ 문자로 톡으로 몇번을 미루는지.. 빡쳐서 취소하려다가 방치중에 받았는데 먹었는데 맛은 갠춘하네요 ㅋㅋ 육수는 살짝 얼어있고.. 내용물도 적은편은 아님 맛이 어쩔지 몰라서 하나만 시켰는데.. 다시 시킨다면 여러개 살듯.. 또 언제 도착할지 모르니 -_- 맛은 있어서 화가 촘 가라앉음..,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240510
734,선택: 기본(머리고기+내장+순대),5,굿입니다 다대기 없이 먹어도 깔끔한게 좋은데 다대기 넣으면 매콤하고 당기는 맛이 상당히 좋네요ㅎ 몇 군데 순대국 주문해서 먹어봤는데 여기가 지금까지 중에 제일 맛있네요 시중 순대국집 보다도 맛이 괜찮은 거 같습니다 다음에 또 주문할게요 추천드려요!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240510
735,초특가★: 1. 얼큰순대국 : 기본(머리고기+내장+순대),5,맛있었어요 좋아요. 굳,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240510
736,선택: 기본(머리고기+내장+순대),5,준비기간 때문에 배송을 많이 기다려야 된다는 점과 생각보다 양이 적은 것 외에는 다 좋네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240509
737,선택: 기본(머리고기+내장+순대),5,오래 기다려서 받았어요. 엄청 맛있어야할 것 같아요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240509
738,선택: 기본(머리고기+내장+순대),4,고기가 압축되어 와서 먹기전이라 양이 넉넉한지 잘 모르겠음,"맛 만족도평범해요,유통기한꽤 남았어요,포장꼼꼼해요,",20240509
739,선택: 살코기+순대,4,주문이 폭주했는지 배송기간은 아주아주 길었음 맛은 아직 먹기전이라 모르겠음,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240509
740,선택: 기본(머리고기+내장+순대),5,맛있게 잘먹었습니다!,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240509
741,선택: 기본(머리고기+내장+순대),5,배송도빠르고 맛도좋아요~~!!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240509
742,선택: 기본(머리고기+내장+순대),5,진짜 식당에서 먹는 것보다 맛있어요 ㅋㅋㅋ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240508
743,선택: 기본(머리고기+내장+순대),5,설명서도 잘되어 있고 맛있었습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240508
744,선택: 기본(머리고기+내장+순대),4,밀키트제품치고 퀄리티 높구요. 맛있습니다. 새우젓은 다 넣으면 짠데 밥말면 딱 좋기도 합니다. 포장이 따로 따로 되어 있지만 그냥 다 뜯어서 때려박으면 되는거라 조리과정도 간편한 편입니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240508
745,선택: 기본(머리고기+내장+순대),5,자극적이지 않고 맛있어요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240507
746,선택: 기본(머리고기+내장+순대),5,"남은 반절은 냉장고에 넣은 건데도 고기 양이 엄청 많고, 맛있어요!","유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240507
747,선택: 순대만,5,그냥 무난하고 파는거랑 비슷한맛입니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240507
748,선택: 기본(머리고기+내장+순대),5,국물이 제대로 진해서 맛있었습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240507
749,선택: 기본(머리고기+내장+순대),5,늦게 받아서 화가 났는데도 불구하고 제품 상태가 매우매우 좋네요 다음에도 또 시키려구요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240507
750,선택: 기본(머리고기+내장+순대),5,택배로 받는 순대국을 큰 기대하지 않고 받아서 하나 끓어 먹어 봤더니 집근처 순대국집보다 훨씬 맛있었습니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240507
751,선택: 기본(머리고기+내장+순대),5,맛나요 ㅎㅎㅎ 흑백리뷰 믿어도 될 듯,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240507
752,선택: 기본(머리고기+내장+순대),3,맛두 좋고 꼼꼼해서 좋은데 배송이 너무 늦어 별3개ㅈ드립니다 배송이 늦어두 너무 늦더라구요 거이 3주만에 받았네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240507
753,선택: 기본(머리고기+내장+순대),5,기다린 보람이 있네요. 잘먹었습니다.,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240506
754,선택: 기본(머리고기+내장+순대),5,비오는날 캠핑가서 먹었는데 진짜 맛있습니다. 양도 넉넉하구요. 바로 또 주문했네요!!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240506
755,선택: 기본(머리고기+내장+순대),3,노멀해요 양념 다 넣으면 좀 매워요,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240506
756,선택: 기본(머리고기+내장+순대),5,맛있어요! 가격이 조금 있는 편이지만 다음에 또 사먹을게요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240506
757,선택: 기본(머리고기+내장+순대),5,아주 맛있어요 또 구매할게요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240506
758,선택: 기본(머리고기+내장+순대),5,집앞 걸어서 5분거리 안에 순대국 맛집이 있다면 그걸 냅두고 집에서 해먹을 번거로움을 거칠 정도의 맛은 아니지만 그게 아닐경우엔 좋은 선택지,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240505
759,선택: 기본(머리고기+내장+순대),5,기다렸다가 받았는데 정말 맛나게먹었습니다~번창하세요!!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240505
760,선택: 살코기+순대,5,냉동실에 가득 채워 놓자네요,"유통기한아주 넉넉해요,포장적당해요,맛 만족도맛있어요,",20240505
761,선택: 기본(머리고기+내장+순대),5,중간에 이슈가 있긴 했지만 잘 처리해주셨어요 짝꿍이 냉동실에 가득 채워 놓자고 하네요,"유통기한아주 넉넉해요,포장적당해요,맛 만족도맛있어요,",20240505
762,선택: 기본(머리고기+내장+순대),5,아들이 잘먹어요. 맛있게 잘 먹었습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240505
763,선택: 기본(머리고기+내장+순대),5,배송은 늦었지만멋움 굿굿~~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240505
764,선택: 기본(머리고기+내장+순대),5,유툽보고 추천해서 먹어봤습니다. 개인적으론 양념을 모두사용하면 너무 자극적이라 두번째는 양념없이 먹었습니다.,"맛 만족도평범해요,유통기한꽤 남았어요,포장꼼꼼해요,",20240504
765,선택: 기본(머리고기+내장+순대),5,제품 포장부터 신경쓴게 보이고 맛도 좋습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240504
766,선택: 기본(머리고기+내장+순대),5,건더기 많고 맛있습니다. 처음은 모르는데 먹을수록 약간 매운? 하지만 제가 너무 맵찔이라서 그럴수도 있어요. 다른분들은 정말 맛있게 먹을수 있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240504
767,선택: 순대만,5,한번씩 유튜버가 극찬하길래 사봤어요^^ 한달넘게 기다린 만큼 기대가 큽니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240504
768,선택: 기본(머리고기+내장+순대),5,오래 기다려서 받았는데... 맛이 어떨지 기대됩니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240503
769,선택: 기본(머리고기+내장+순대),5,2명이서 먹어도 충분하네요 맛나요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240503
770,선택: 기본(머리고기+내장+순대),5,국물 시원하고 양념장은 살아있고 건더기도 푸짐해요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240503
771,선택: 기본(머리고기+내장+순대),5,진짜 맛있긴 맛있었음 얼큰하고 든든한 순대국밥. 단점은 국밥에 1.1+배송비를 태웠다는점,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240503
772,선택: 기본(머리고기+내장+순대),5,맛이가 좋아서 또 먹고싶네,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240503
773,선택: 기본(머리고기+내장+순대),5,인터넷에서 시켜보는 거라 기대는 많이 안 했었는데 양도 많고 아주 맛있습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240503
774,선택: 살코기+순대,5,냄새없고 맛있네요~~~~~~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
775,선택: 살코기+순대,5,양도 굉장히 많고 너뮤 맛있게 먹었어요,"유통기한아주 넉넉해요,포장적당해요,맛 만족도맛있어요,",20240502
776,선택: 살코기+순대,5,아직 안먹어봤지만 후기가 좋아서 기대되네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
777,선택: 기본(머리고기+내장+순대),5,맛있습니다 극찬할만했네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
778,선택: 기본(머리고기+내장+순대),5,엄청 기다렸어요 맛있어 보여요ㅎㅎ,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
779,선택: 순대만,5,기다린 보람있게 넘 맛있어요~,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
780,선택: 살코기+순대,5,기다린 보람있게 넘 맛있어요~,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
781,선택: 기본(머리고기+내장+순대),5,기다린 보람있게 넘 맛있어요~,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
782,선택: 기본(머리고기+내장+순대),5,오래 기다리다 받았네요! 포장 잘되서 왔네요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
783,선택: 살코기+순대,5,잘 받았고 맛있게 먹었습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
784,선택: 기본(머리고기+내장+순대),5,잘 받았고 잘 먹었습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
785,선택: 살코기+순대,5,가격은 좀 나가지만 한팩에 1.5인분 정도로 양도 많고 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240502
786,선택: 순대만,5,살코기 양도 넉넉하고 국물 깔끔하니 맛있게 잘 먹었습니다. 순대도 무난해요. 배송은 2주 걸렸습니다. 주문량 많으면 사먹기 힘들겠어요 ㅠㅠ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240501
787,선택: 기본(머리고기+내장+순대),5,맛있어요 맛나요 또 먹고 싶네요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240430
788,선택: 기본(머리고기+내장+순대),5,기대이상의 맛이예요 주변친구한테 자신있게 추천했어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240430
789,선택: 기본(머리고기+내장+순대),5,감사합니다 잘 먹 고 있습니다 맛 있습니다,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240430
790,선택: 기본(머리고기+내장+순대),5,고기 잡내도 안나고 맛있네요~! 추천합니다!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240430
791,선택: 기본(머리고기+내장+순대),5,흑백리뷰보고 주문했는데 아주 맛있습니다.,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240430
792,선택: 기본(머리고기+내장+순대),5,얼큰으로 시켰는데 매운거 못드시는분은 힘드실거 같아요. 저희는 아주 좋아해서 술국처럼 술안주로 맛있게 먹었습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240430
793,선택: 기본(머리고기+내장+순대),5,진심 동네이상한 전문점저리가라 할정도입니다 강추,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240429
794,선택: 살코기+순대,5,매콤하고 맛있네요 ㅎㅎ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240429
795,선택: 기본(머리고기+내장+순대),5,너무 맛있어요! 또 시켜먹을게요!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240429
796,선택: 기본(머리고기+내장+순대),5,"국물 정말 맘에 듭미더ㅎㅎ 고기, 내장도 잡내 없이 정말 맛납미더ㅎㅎ 떨어질 때 마다 쟁여놓을 에정입미더ㅎㅎ","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240429
797,선택: 기본(머리고기+내장+순대),5,정말 오래 기다려서 받았는데 기다린만큼 맛있네요. 뚝배기에 끓여 먹으니 식당에서 머는 기분도 나고 좋았어요. 양도 많아서 두번 먹었네요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240429
798,선택: 기본(머리고기+내장+순대),5,술땡기는 맛입니다♡♡♡♡♡,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240429
799,선택: 기본(머리고기+내장+순대),4,느끼하지않고 맛있어요. 오래 기다린 보람이 있네요. 순대국 최고에요느끼하지않고 맛있어요. 오래 기다린 보람이 있네요. 순대국 최고에요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240429
800,선택: 순대만,5,느끼하지않고 맛있어요. 오래 기다린 보람이 있네요. 순대국 최고에요. 느끼하지않고 맛있어요. 오래 기다린 보람이 있네요. 순대국 최고에요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240429
